# number of detected SNeII per unit of redshift interval 
#  z_sim 	 dn_dz_Horiuchi dn_dz_Cole 	 dn_dz_Madau
2.377574855e-01 1.288577676e+02 2.254853093e+02 1.413315010e+02
2.378573079e-01 1.287138491e+02 2.252393566e+02 1.411651442e+02
2.379571439e-01 1.285609321e+02 2.249776281e+02 1.409889380e+02
2.380569933e-01 1.284560148e+02 2.247998700e+02 1.408653885e+02
2.381568561e-01 1.284522759e+02 2.247991552e+02 1.408527985e+02
2.382567325e-01 1.284275930e+02 2.247617703e+02 1.408172445e+02
2.383566223e-01 1.284127839e+02 2.247416480e+02 1.407925191e+02
2.384565256e-01 1.285042986e+02 2.249075964e+02 1.408843626e+02
2.385564424e-01 1.284868833e+02 2.248828836e+02 1.408567766e+02
2.386563727e-01 1.284778319e+02 2.248727930e+02 1.408383613e+02
2.387563165e-01 1.285790302e+02 2.250556593e+02 1.409407964e+02
2.388562738e-01 1.285862425e+02 2.250740082e+02 1.409402020e+02
2.389562445e-01 1.285437353e+02 2.250053124e+02 1.408851136e+02
2.390562288e-01 1.284894076e+02 2.249159058e+02 1.408170759e+02
2.391562266e-01 1.284022090e+02 2.247689383e+02 1.407130229e+02
2.392562379e-01 1.283531476e+02 2.246887084e+02 1.406507722e+02
2.393562627e-01 1.284356949e+02 2.248388524e+02 1.407327375e+02
2.394563010e-01 1.283253640e+02 2.246513278e+02 1.406033590e+02
2.395563528e-01 1.280998455e+02 2.242621214e+02 1.403477941e+02
2.396564182e-01 1.279435194e+02 2.239940165e+02 1.401680622e+02
2.397564971e-01 1.278983650e+02 2.239205186e+02 1.401101372e+02
2.398565895e-01 1.278446092e+02 2.238319420e+02 1.400427959e+02
2.399566954e-01 1.278352107e+02 2.238210084e+02 1.400240482e+02
2.400568149e-01 1.278094047e+02 2.237813306e+02 1.399873307e+02
2.401569479e-01 1.277714205e+02 2.237203119e+02 1.399372786e+02
2.402570944e-01 1.278007160e+02 2.237770803e+02 1.399609129e+02
2.403572545e-01 1.275851455e+02 2.234050686e+02 1.397163942e+02
2.404574282e-01 1.275468487e+02 2.233434418e+02 1.396660216e+02
2.405576154e-01 1.275208502e+02 2.233033320e+02 1.396291200e+02
2.406578161e-01 1.273178051e+02 2.229531686e+02 1.393983759e+02
2.407580304e-01 1.273216405e+02 2.229652613e+02 1.393941553e+02
2.408582583e-01 1.272075666e+02 2.227708515e+02 1.392608523e+02
2.409584997e-01 1.269958682e+02 2.224054489e+02 1.390206960e+02
2.410587547e-01 1.269185215e+02 2.222753064e+02 1.389276317e+02
2.411590233e-01 1.268550024e+02 2.221693593e+02 1.388497125e+02
2.412593055e-01 1.266877892e+02 2.218817810e+02 1.386583094e+02
2.413596012e-01 1.265337990e+02 2.216173330e+02 1.384813998e+02
2.414599105e-01 1.264129293e+02 2.214108673e+02 1.383407561e+02
2.415602334e-01 1.263734293e+02 2.213468978e+02 1.382891702e+02
2.416605699e-01 1.262966278e+02 2.212175735e+02 1.381967731e+02
2.417609199e-01 1.262241895e+02 2.210958706e+02 1.381091601e+02
2.418612836e-01 1.259898848e+02 2.206906125e+02 1.378444597e+02
2.419616608e-01 1.257991219e+02 2.203615920e+02 1.376274260e+02
2.420620517e-01 1.257722437e+02 2.203196236e+02 1.375897006e+02
2.421624562e-01 1.256246002e+02 2.200660840e+02 1.374198742e+02
2.422628742e-01 1.255550488e+02 2.199493203e+02 1.373354863e+02
2.423633059e-01 1.255231583e+02 2.198985126e+02 1.372922995e+02
2.424637512e-01 1.253853802e+02 2.196621830e+02 1.371333080e+02
2.425642101e-01 1.252968955e+02 2.195121863e+02 1.370282433e+02
2.426646826e-01 1.251552441e+02 2.192690204e+02 1.368650488e+02
2.427651688e-01 1.248880583e+02 2.188058901e+02 1.365646016e+02
2.428656686e-01 1.249366628e+02 2.188960059e+02 1.366094843e+02
2.429661820e-01 1.248174884e+02 2.186921457e+02 1.364709167e+02
2.430667090e-01 1.247740385e+02 2.186209407e+02 1.364151543e+02
2.431672497e-01 1.248528177e+02 2.187638841e+02 1.364930221e+02
2.432678040e-01 1.247327051e+02 2.185583177e+02 1.363534576e+02
2.433683720e-01 1.243195335e+02 2.178392137e+02 1.358935664e+02
2.434689536e-01 1.242664061e+02 2.177509649e+02 1.358272698e+02
2.435695489e-01 1.242587416e+02 2.177423629e+02 1.358106694e+02
2.436701578e-01 1.240070408e+02 2.173061041e+02 1.355273626e+02
2.437707803e-01 1.239277059e+02 2.171718661e+02 1.354324562e+02
2.438714166e-01 1.236783150e+02 2.167395931e+02 1.351517282e+02
2.439720665e-01 1.233384776e+02 2.161487801e+02 1.347722021e+02
2.440727300e-01 1.231593854e+02 2.158396359e+02 1.345683567e+02
2.441734073e-01 1.230308844e+02 2.156191276e+02 1.344198093e+02
2.442740982e-01 1.228233330e+02 2.152600510e+02 1.341849158e+02
2.443748027e-01 1.227625347e+02 2.151581489e+02 1.341103682e+02
2.444755210e-01 1.227410923e+02 2.151252056e+02 1.340788196e+02
2.445762529e-01 1.227363369e+02 2.151214935e+02 1.340655011e+02
2.446769986e-01 1.226653823e+02 2.150017357e+02 1.339798775e+02
2.447777579e-01 1.226337706e+02 2.149509178e+02 1.339372325e+02
2.448785309e-01 1.224833526e+02 2.146918361e+02 1.337648423e+02
2.449793176e-01 1.225175481e+02 2.147563307e+02 1.337940772e+02
2.450801180e-01 1.223701586e+02 2.145025131e+02 1.336250214e+02
2.451809321e-01 1.222785995e+02 2.143465370e+02 1.335169464e+02
2.452817599e-01 1.220840970e+02 2.140100825e+02 1.332964855e+02
2.453826015e-01 1.219955591e+02 2.138593562e+02 1.331917397e+02
2.454834567e-01 1.219527251e+02 2.137887299e+02 1.331369009e+02
2.455843257e-01 1.219307660e+02 2.137546813e+02 1.331048554e+02
2.456852083e-01 1.219891520e+02 2.138614712e+02 1.331605155e+02
2.457861047e-01 1.217458515e+02 2.134393475e+02 1.328868737e+02
2.458870148e-01 1.217559483e+02 2.134614455e+02 1.328898329e+02
2.459879387e-01 1.216526283e+02 2.132846844e+02 1.327690100e+02
2.460888763e-01 1.215950589e+02 2.131881144e+02 1.326981288e+02
2.461898276e-01 1.215251459e+02 2.130698836e+02 1.326137851e+02
2.462907927e-01 1.213151366e+02 2.127059977e+02 1.323765802e+02
2.463917715e-01 1.210599031e+02 2.122627878e+02 1.320900584e+02
2.464927640e-01 1.207944330e+02 2.118015964e+02 1.317924014e+02
2.465937703e-01 1.205067265e+02 2.113013817e+02 1.314705200e+02
2.466947904e-01 1.204546107e+02 2.112142348e+02 1.314056858e+02
2.467958242e-01 1.203998588e+02 2.111224477e+02 1.313379827e+02
2.468968717e-01 1.202578945e+02 2.108777115e+02 1.311751569e+02
2.469979331e-01 1.200481305e+02 2.105140589e+02 1.309383996e+02
2.470990081e-01 1.200256123e+02 2.104787345e+02 1.309058894e+02
2.472000970e-01 1.197472273e+02 2.099946936e+02 1.305943379e+02
2.473011998e-01 1.195100178e+02 2.095828281e+02 1.303277258e+02
2.474023164e-01 1.194202247e+02 2.094294589e+02 1.302218951e+02
2.475034467e-01 1.193778476e+02 2.093592253e+02 1.301677778e+02
2.476045908e-01 1.193209573e+02 2.092635218e+02 1.300978420e+02
2.477057488e-01 1.193149787e+02 2.092570900e+02 1.300834201e+02
2.478069205e-01 1.191284285e+02 2.089339475e+02 1.298721422e+02
2.479081060e-01 1.188621926e+02 2.084710184e+02 1.295740218e+02
2.480093053e-01 1.186861382e+02 2.081662286e+02 1.293742392e+02
2.481105183e-01 1.185240281e+02 2.078858707e+02 1.291896789e+02
2.482117452e-01 1.184302387e+02 2.077253214e+02 1.290796039e+02
2.483129860e-01 1.183814613e+02 2.076437041e+02 1.290185978e+02
2.484142405e-01 1.183594073e+02 2.076089438e+02 1.289867208e+02
2.485155088e-01 1.182139654e+02 2.073577349e+02 1.288203880e+02
2.486167910e-01 1.181227700e+02 2.072016572e+02 1.287131843e+02
2.487180869e-01 1.179775612e+02 2.069508118e+02 1.285471401e+02
2.488193967e-01 1.177206791e+02 2.065040471e+02 1.282594442e+02
2.489207204e-01 1.174790176e+02 2.060839520e+02 1.279883643e+02
2.490220578e-01 1.174562748e+02 2.060478658e+02 1.279558044e+02
2.491234091e-01 1.173406698e+02 2.058488577e+02 1.278220902e+02
2.492247742e-01 1.172835619e+02 2.057524504e+02 1.277521095e+02
2.493261532e-01 1.171637557e+02 2.055460311e+02 1.276138458e+02
2.494275460e-01 1.171207313e+02 2.054742949e+02 1.275592228e+02
2.495289527e-01 1.168142183e+02 2.049402745e+02 1.272176505e+02
2.496303732e-01 1.168729033e+02 2.050469401e+02 1.272738169e+02
2.497318075e-01 1.169036497e+02 2.051045780e+02 1.272995521e+02
2.498332557e-01 1.166917381e+02 2.047364591e+02 1.270610623e+02
2.499347178e-01 1.165814949e+02 2.045466940e+02 1.269332964e+02
2.500361938e-01 1.165860598e+02 2.045583472e+02 1.269305398e+02
2.501376836e-01 1.164708898e+02 2.043599001e+02 1.267974316e+02
2.502391873e-01 1.164827507e+02 2.043843244e+02 1.268026237e+02
2.503407048e-01 1.163354784e+02 2.041295105e+02 1.266345928e+02
2.504422363e-01 1.162912625e+02 2.040555064e+02 1.265787544e+02
2.505437816e-01 1.163631234e+02 2.041851687e+02 1.266492593e+02
2.506453408e-01 1.163044837e+02 2.040858252e+02 1.265777267e+02
2.507469139e-01 1.163517599e+02 2.041723238e+02 1.266214661e+02
2.508485008e-01 1.163864560e+02 2.042367361e+02 1.266515095e+02
2.509501017e-01 1.163528887e+02 2.041813451e+02 1.266072686e+02
2.510517165e-01 1.163158182e+02 2.041197905e+02 1.265592200e+02
2.511533451e-01 1.163571983e+02 2.041958936e+02 1.265965306e+02
2.512549877e-01 1.162096494e+02 2.039404272e+02 1.264282933e+02
2.513566442e-01 1.161336198e+02 2.038104523e+02 1.263378788e+02
2.514583146e-01 1.160754893e+02 2.037118720e+02 1.262669449e+02
2.515599989e-01 1.160494213e+02 2.036695451e+02 1.262308939e+02
2.516616971e-01 1.159634886e+02 2.035221374e+02 1.261297334e+02
2.517634093e-01 1.158360075e+02 2.033017901e+02 1.259833960e+02
2.518651353e-01 1.157272667e+02 2.031143130e+02 1.258574559e+02
2.519668753e-01 1.157788951e+02 2.032082867e+02 1.259059266e+02
2.520686292e-01 1.157331454e+02 2.031313346e+02 1.258485011e+02
2.521703971e-01 1.156180553e+02 2.029326602e+02 1.257156852e+02
2.522721789e-01 1.155025127e+02 2.027331714e+02 1.255823923e+02
2.523739746e-01 1.153845075e+02 2.025293399e+02 1.254464372e+02
2.524757843e-01 1.152588139e+02 2.023119929e+02 1.253021393e+02
2.525776079e-01 1.150449762e+02 2.019399048e+02 1.250620389e+02
2.526794455e-01 1.149094180e+02 2.017051982e+02 1.249070568e+02
2.527812970e-01 1.149388109e+02 2.017600207e+02 1.249313843e+02
2.528831625e-01 1.147633477e+02 2.014552276e+02 1.247330553e+02
2.529850420e-01 1.144924821e+02 2.009829396e+02 1.244310655e+02
2.530869354e-01 1.144048553e+02 2.008322902e+02 1.243282443e+02
2.531888428e-01 1.144066992e+02 2.008386865e+02 1.243226598e+02
2.532907641e-01 1.143961178e+02 2.008232567e+02 1.243035735e+02
2.533926995e-01 1.144544273e+02 2.009287536e+02 1.243593413e+02
2.534946488e-01 1.143861699e+02 2.008120440e+02 1.242775893e+02
2.535966121e-01 1.143597022e+02 2.007686830e+02 1.242412469e+02
2.536985893e-01 1.143292150e+02 2.007182506e+02 1.242005414e+02
2.538005807e-01 1.142882514e+02 2.006494102e+02 1.241484593e+02
2.539025862e-01 1.142339909e+02 2.005572095e+02 1.240819394e+02
2.540046057e-01 1.141871317e+02 2.004779868e+02 1.240234652e+02
2.541066392e-01 1.141103181e+02 2.003461567e+02 1.239324643e+02
2.542086867e-01 1.140550203e+02 2.002520857e+02 1.238648399e+02
2.543107482e-01 1.139668083e+02 2.001002085e+02 1.237614796e+02
2.544128238e-01 1.137325228e+02 1.996918370e+02 1.234995130e+02
2.545149133e-01 1.135455581e+02 1.993665273e+02 1.232889587e+02
2.546170169e-01 1.134428332e+02 1.991891075e+02 1.231698920e+02
2.547191344e-01 1.133303515e+02 1.989945372e+02 1.230402458e+02
2.548212660e-01 1.131476857e+02 1.986767114e+02 1.228344218e+02
2.549234117e-01 1.129930789e+02 1.984081327e+02 1.226590811e+02
2.550255713e-01 1.128384637e+02 1.981395181e+02 1.224837516e+02
2.551277450e-01 1.124482063e+02 1.974570991e+02 1.220526736e+02
2.552299328e-01 1.124548661e+02 1.974716369e+02 1.220524397e+02
2.553321345e-01 1.123742234e+02 1.973328557e+02 1.219574570e+02
2.554343503e-01 1.122081907e+02 1.970441077e+02 1.217698184e+02
2.555365802e-01 1.122281506e+02 1.970819569e+02 1.217840311e+02
2.556388241e-01 1.122643205e+02 1.971482604e+02 1.218158299e+02
2.557410820e-01 1.122319443e+02 1.970941767e+02 1.217732504e+02
2.558433541e-01 1.121154641e+02 1.968923786e+02 1.216394266e+02
2.559456401e-01 1.120857152e+02 1.968428775e+02 1.215997111e+02
2.560479403e-01 1.119907373e+02 1.966788065e+02 1.214892380e+02
2.561502545e-01 1.120044711e+02 1.967056406e+02 1.214967022e+02
2.562525827e-01 1.120136873e+02 1.967245283e+02 1.214992642e+02
2.563549251e-01 1.119419457e+02 1.966012191e+02 1.214140167e+02
2.564572815e-01 1.117974284e+02 1.963500773e+02 1.212498497e+02
2.565596520e-01 1.118166225e+02 1.963864462e+02 1.212632439e+02
2.566620366e-01 1.118795394e+02 1.964995957e+02 1.213240492e+02
2.567644353e-01 1.116527311e+02 1.961038696e+02 1.210706823e+02
2.568668480e-01 1.113909100e+02 1.956466234e+02 1.207793814e+02
2.569692749e-01 1.113352399e+02 1.955514399e+02 1.207116277e+02
2.570717158e-01 1.112963794e+02 1.954857659e+02 1.206621052e+02
2.571741709e-01 1.111769082e+02 1.952784874e+02 1.205251990e+02
2.572766400e-01 1.111175446e+02 1.951767688e+02 1.204534662e+02
2.573791233e-01 1.111427049e+02 1.952235019e+02 1.204733609e+02
2.574816207e-01 1.107547883e+02 1.945446394e+02 1.200455240e+02
2.575841322e-01 1.107560800e+02 1.945494132e+02 1.200395699e+02
2.576866578e-01 1.106261713e+02 1.943237102e+02 1.198914265e+02
2.577891975e-01 1.106476192e+02 1.943638620e+02 1.199073233e+02
2.578917513e-01 1.106705992e+02 1.944066932e+02 1.199248773e+02
2.579943193e-01 1.107401311e+02 1.945312879e+02 1.199928695e+02
2.580969014e-01 1.105417113e+02 1.941851706e+02 1.197705301e+02
2.581994976e-01 1.104655646e+02 1.940538277e+02 1.196806900e+02
2.583021083e-01 1.105720352e+02 1.942432750e+02 1.197886992e+02
2.584047331e-01 1.104070740e+02 1.939558805e+02 1.196026552e+02
2.585073722e-01 1.103296513e+02 1.938222499e+02 1.195114564e+02
2.586100253e-01 1.104359215e+02 1.940113107e+02 1.196192357e+02
2.587126926e-01 1.102817273e+02 1.937427799e+02 1.194448946e+02
2.588153741e-01 1.103879051e+02 1.939316564e+02 1.195525624e+02
2.589180697e-01 1.103472702e+02 1.938625984e+02 1.195012244e+02
2.590207795e-01 1.103980425e+02 1.939541155e+02 1.195488754e+02
2.591235035e-01 1.103597198e+02 1.938890927e+02 1.195000454e+02
2.592262416e-01 1.103152006e+02 1.938131688e+02 1.194445109e+02
2.593289939e-01 1.103249837e+02 1.938326355e+02 1.194477747e+02
2.594317603e-01 1.101807462e+02 1.935814842e+02 1.192842908e+02
2.595345410e-01 1.099922038e+02 1.932524721e+02 1.190728632e+02
2.596373358e-01 1.100979189e+02 1.934404458e+02 1.191799914e+02
2.597401448e-01 1.101613717e+02 1.935541560e+02 1.192413597e+02
2.598429680e-01 1.099479670e+02 1.931814104e+02 1.190030605e+02
2.599458054e-01 1.099581239e+02 1.932014515e+02 1.190067482e+02
2.600486570e-01 1.100196987e+02 1.933118250e+02 1.190660801e+02
2.601515228e-01 1.100289737e+02 1.933302931e+02 1.190688070e+02
2.602544028e-01 1.100956706e+02 1.934496453e+02 1.191336683e+02
2.603572970e-01 1.101166149e+02 1.934885944e+02 1.191490150e+02
2.604602055e-01 1.101419641e+02 1.935352718e+02 1.191691247e+02
2.605631281e-01 1.097525112e+02 1.928530624e+02 1.187404593e+02
2.606660649e-01 1.096795390e+02 1.927269398e+02 1.186542227e+02
2.607690160e-01 1.096451713e+02 1.926686378e+02 1.186097565e+02
2.608719813e-01 1.095624476e+02 1.925253496e+02 1.185129881e+02
2.609749608e-01 1.095714973e+02 1.925433135e+02 1.185154952e+02
2.610779545e-01 1.094624186e+02 1.923536833e+02 1.183902380e+02
2.611809625e-01 1.095306345e+02 1.924755920e+02 1.184567380e+02
2.612839847e-01 1.094948673e+02 1.924147617e+02 1.184107786e+02
2.613870212e-01 1.094345751e+02 1.923108196e+02 1.183383034e+02
2.614900718e-01 1.093930257e+02 1.922397999e+02 1.182861025e+02
2.615931368e-01 1.092979481e+02 1.920746985e+02 1.181760308e+02
2.616962160e-01 1.091378458e+02 1.917953088e+02 1.179956692e+02
2.617993094e-01 1.090770123e+02 1.916903543e+02 1.179226478e+02
2.619024174e-01 1.088793731e+02 1.913449624e+02 1.177017432e+02
2.620055398e-01 1.087504590e+02 1.911203301e+02 1.175551541e+02
2.621086765e-01 1.087267620e+02 1.910805934e+02 1.175223107e+02
2.622118274e-01 1.086796279e+02 1.909996537e+02 1.174641387e+02
2.623149926e-01 1.086471151e+02 1.909443964e+02 1.174217749e+02
2.624181720e-01 1.085540297e+02 1.907826699e+02 1.173139546e+02
2.625213658e-01 1.085555388e+02 1.907871785e+02 1.173083683e+02
2.626245738e-01 1.085580286e+02 1.907933981e+02 1.173038411e+02
2.627277961e-01 1.084888572e+02 1.906736579e+02 1.172218837e+02
2.628310327e-01 1.083710552e+02 1.904684319e+02 1.170873935e+02
2.629342836e-01 1.083941916e+02 1.905108995e+02 1.171051834e+02
2.630375488e-01 1.082369023e+02 1.902362407e+02 1.169280566e+02
2.631408282e-01 1.083401726e+02 1.904195260e+02 1.170324151e+02
2.632441220e-01 1.083441019e+02 1.904281982e+02 1.170294551e+02
2.633474301e-01 1.081152610e+02 1.900277320e+02 1.167750797e+02
2.634507525e-01 1.079670857e+02 1.897690283e+02 1.166078559e+02
2.635540892e-01 1.078437316e+02 1.895539353e+02 1.164674578e+02
2.636574403e-01 1.077425172e+02 1.893777406e+02 1.163509843e+02
2.637608056e-01 1.075135101e+02 1.889769088e+02 1.160965296e+02
2.638641853e-01 1.073598193e+02 1.887084425e+02 1.159234291e+02
2.639675793e-01 1.072698293e+02 1.885519283e+02 1.158191265e+02
2.640709876e-01 1.072757408e+02 1.885639699e+02 1.158183740e+02
2.641744103e-01 1.072700052e+02 1.885555269e+02 1.158050468e+02
2.642778473e-01 1.073721137e+02 1.887366374e+02 1.159081377e+02
2.643812986e-01 1.074742976e+02 1.889178716e+02 1.160112963e+02
2.644847643e-01 1.074650972e+02 1.889033041e+02 1.159942166e+02
2.645882443e-01 1.073177940e+02 1.886459635e+02 1.158280837e+02
2.646917387e-01 1.070448136e+02 1.881676857e+02 1.155263350e+02
2.647952474e-01 1.069910366e+02 1.880747156e+02 1.154611795e+02
2.648987705e-01 1.069118409e+02 1.879370492e+02 1.153686018e+02
2.650023083e-01 1.067927000e+02 1.877291493e+02 1.152329321e+02
2.651058606e-01 1.067252707e+02 1.876121374e+02 1.151530731e+02
2.652094272e-01 1.067719442e+02 1.876956943e+02 1.151963285e+02
2.653130083e-01 1.068267087e+02 1.877934638e+02 1.152483064e+02
2.654166037e-01 1.066061185e+02 1.874071656e+02 1.150032330e+02
2.655202134e-01 1.066656701e+02 1.875133257e+02 1.150603782e+02
2.656238376e-01 1.065701951e+02 1.873469434e+02 1.149502980e+02
2.657274762e-01 1.064988859e+02 1.872230296e+02 1.148662949e+02
2.658311291e-01 1.064022956e+02 1.870546577e+02 1.147550354e+02
2.659347964e-01 1.063411407e+02 1.869485669e+02 1.146820033e+02
2.660384782e-01 1.064044730e+02 1.870613135e+02 1.147432223e+02
2.661421743e-01 1.064679426e+02 1.871742911e+02 1.148045806e+02
2.662458848e-01 1.064174929e+02 1.870869829e+02 1.147430985e+02
2.663496097e-01 1.063813604e+02 1.870248316e+02 1.146970592e+02
2.664533491e-01 1.063504380e+02 1.869718274e+02 1.146566417e+02
2.665571029e-01 1.062949639e+02 1.868756461e+02 1.145897603e+02
2.666608710e-01 1.062516832e+02 1.868008888e+02 1.145360303e+02
2.667646536e-01 1.062454195e+02 1.867911983e+02 1.145222066e+02
2.668684506e-01 1.062429054e+02 1.867880879e+02 1.145124250e+02
2.669722621e-01 1.060491010e+02 1.864486513e+02 1.142964767e+02
2.670760880e-01 1.058474722e+02 1.860954413e+02 1.140721216e+02
2.671799283e-01 1.056405699e+02 1.857329432e+02 1.138421103e+02
2.672837830e-01 1.055083897e+02 1.855018023e+02 1.136926446e+02
2.673876522e-01 1.055248597e+02 1.855320006e+02 1.137033674e+02
2.674915358e-01 1.054688921e+02 1.854348279e+02 1.136360407e+02
2.675954339e-01 1.054708290e+02 1.854394501e+02 1.136311060e+02
2.676993464e-01 1.054062475e+02 1.853271067e+02 1.135545103e+02
2.678032738e-01 1.055058668e+02 1.855034525e+02 1.136548061e+02
2.679072158e-01 1.054349599e+02 1.853799626e+02 1.135714028e+02
2.680111722e-01 1.054207659e+02 1.853561749e+02 1.135490943e+02
2.681151431e-01 1.054706515e+02 1.854450436e+02 1.135958036e+02
2.682191285e-01 1.055702486e+02 1.856213078e+02 1.136960439e+02
2.683231283e-01 1.055169654e+02 1.855287555e+02 1.136316333e+02
2.684271426e-01 1.054229174e+02 1.853645137e+02 1.135233327e+02
2.685311714e-01 1.054190982e+02 1.853589077e+02 1.135122001e+02
2.686352147e-01 1.054591415e+02 1.854304138e+02 1.135482946e+02
2.687392725e-01 1.054536618e+02 1.854218647e+02 1.135353720e+02
2.688433447e-01 1.053552750e+02 1.852499417e+02 1.134224287e+02
2.689474314e-01 1.052150491e+02 1.850044372e+02 1.132644584e+02
2.690515327e-01 1.049747482e+02 1.845829508e+02 1.129987821e+02
2.691556484e-01 1.049123556e+02 1.844742756e+02 1.129246329e+02
2.692597787e-01 1.048989388e+02 1.844517051e+02 1.129032047e+02
2.693639234e-01 1.049068657e+02 1.844666531e+02 1.129047491e+02
2.694680827e-01 1.049462369e+02 1.845368810e+02 1.129401316e+02
2.695722564e-01 1.050450713e+02 1.847116580e+02 1.130394973e+02
2.696764447e-01 1.050928057e+02 1.847965704e+02 1.130838641e+02
2.697806475e-01 1.050901409e+02 1.847928486e+02 1.130739962e+02
2.698848649e-01 1.049933913e+02 1.846236734e+02 1.129629023e+02
2.699890967e-01 1.049462310e+02 1.845416845e+02 1.129051710e+02
